20180924,THAI NJR,D1800379,39585,NJM2904V-TE1-#FMZB,1809-MB46,16000,PCS,5
20180924,THAI NJR,D1800379,39585,NJM2904V-TE1-#FMZB,1809-MF39,14000,PCS,5
20180924,THAI NJR,D1800379,39585,NJM2904V-TE1-#FMZB,1809-MF95,14000,PCS,5
20180924,THAI NJR,D1800379,39585,NJM2904V-TE1-#FMZB,1809-N980,2000,PCS,5
20180924,THAI NJR,D1800379,42186,NJM4558DD-#FMZB,1809-AL44,6000,PCS,79
20180924,THAI NJR,D1800379,42186,NJM4558DD-#FMZB,1809-AL45,12000,PCS,79
20180924,THAI NJR,D1800379,42186,NJM4558DD-#FMZB,1809-AM98,10000,PCS,79
20180924,THAI NJR,D1800379,42186,NJM4558DD-#FMZB,1809-AN96,8000,PCS,79
20180924,THAI NJR,D1800379,36977,NJM4558V-TE1-#FMZB,1809-KF65,2000,PCS,15
20180924,THAI NJR,D1800379,37057,NJM4565V-TE1-#FMZB,1809-AR33,14000,PCS,2
20180924,THAI NJR,D1800379,43985,NJM78M12FA-#FZZB,1809-AM17,4000,PCS,73
20180924,THAI NJR,D1800379,43985,NJM78M12FA-#FZZB,1809-AM18,2000,PCS,73
20180924,THAI NJR,D1800379,43985,NJM78M12FA-#FZZB,1809-L655,2000,PCS,73
20180924,THAI NJR,D1800379,43998,NJM78M15FA-#FZZB,1809-AP91,5000,PCS,76
20180924,THAI NJR,D1800379,44034,NJM7805DL1A-TE1-#FZZB,1809-MD33,9000,PCS,38
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AE16,8000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AE88,8000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AG34,4000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AK82,11000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AL38,10000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AM19,6000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AP47,2000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-AP55,8000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L628,1000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L629,2000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L630,2000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L631,1000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L647,1000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L648,1000,PCS,70
20180924,THAI NJR,D1800379,44045,NJM7805FA-#FZZB,1809-L653,1000,PCS,70
20180924,THAI NJR,D1800379,44140,NJM7815FA-#FZZB,1809-AF69,7000,PCS,69
20180924,THAI NJR,D1800379,44140,NJM7815FA-#FZZB,1809-AJ13,4000,PCS,69
20180924,THAI NJR,D1800379,33786,NJM7805FA-#ZZSB,1809-AP66,9000,PCS,74
20180924,THAI NJR,D1800379,33786,NJM7805FA-#ZZSB,1809-L656,1000,PCS,74
20180924,THAI NJR,D1800379,38838,NJM7808FA-#ZZSB,1809-AB10,1000,PCS,72
20180924,THAI NJR,D1800379,42488,NJM2070D-#ZZZB,1809-L561,2000,PCS,84
20180924,THAI NJR,D1800379,46058,NJM082D-#ZMZB,1809-L638,4000,PCS,82
20180924,THAI NJR,D1800379,46058,NJM082D-#ZMZB,1809-L640,2000,PCS,82
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-AJ06,4000,PCS,68
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-AJ07,11000,PCS,68
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-AK79,5000,PCS,68
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-AL56,5000,PCS,68
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-AN35,9000,PCS,68
20180924,THAI NJR,D1800379,38839,NJM7818FA-#ZZSB,1809-L652,2000,PCS,68
20180924,THAI NJR,D1800379,48525,NJM2100V-TE1-#FMZB,1809-AG86,12000,PCS,11
20180924,THAI NJR,D1800379,48561,NJM2115V-TE1-#FMZB,1809-AD63,14000,PCS,18
20180924,THAI NJR,D1800379,48749,NJM2058D-#FZZB,1809-L570,1000,PCS,90
20180924,THAI NJR,D1800379,34357,NJM2740V-TE1-#ZMZB,1809-AS53,14000,PCS,16
20180924,THAI NJR,D1800379,34357,NJM2740V-TE1-#ZMZB,1809-KF63,2000,PCS,16
20180924,THAI NJR,D1800379,36930,NJM2070M-TE1-#ZMZB,1809-MB95,2000,PCS,124
20180924,THAI NJR,D1800379,39591,NJM2904V-TE2-#FMZB,1809-AS59,14000,PCS,10
20180924,THAI NJR,D1800379,39591,NJM2904V-TE2-#FMZB,1809-KZ93,14000,PCS,10
20180924,THAI NJR,D1800379,54845,NJM14558M-TE1-#ZMZB,1809-MB38,2000,PCS,126
20180924,THAI NJR,D1800379,54516,NJM12903V-TE1-#HMZB,1809-ME25,2000,PCS,19
20180924,THAI NJR,D1800379,54683,NJM4580MD-TE1-#HMZB,1809-MD50,2000,PCS,120
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-AP10,16000,PCS,115
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-AP28,16000,PCS,115
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-MC80,16000,PCS,115
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-MF06,14000,PCS,115
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-MF54,12000,PCS,115
20180924,THAI NJR,D1800379,54687,NJM4580MD-TE2-#HMZB,1809-MG45,4000,PCS,115
20180924,THAI NJR,D1800379,54706,NJM4580V-TE2-#HMZB,1809-AN08,10000,PCS,6
20180924,THAI NJR,D1800379,54706,NJM4580V-TE2-#HMZB,1809-AP26,14000,PCS,6
20180924,THAI NJR,D1800379,55178,NJM5532D-#HMZB,1809-AN46,10000,PCS,86
20180924,THAI NJR,D1800379,55178,NJM5532D-#HMZB,1809-AP76,4000,PCS,86
20180924,THAI NJR,D1800379,55186,NJM5532M-TE1-#HMZB,1809-MD91,10000,PCS,106
20180924,THAI NJR,D1800379,55186,NJM5532M-TE1-#HMZB,1809-ME52,12000,PCS,106
20180924,THAI NJR,D1800379,55186,NJM5532M-TE1-#HMZB,1809-MF56,12000,PCS,106
20180924,THAI NJR,D1800379,55368,NJM2902N-#HZZB,1809-AL43,2000,PCS,93
20180924,THAI NJR,D1800379,34905,NJM2885DL1-05-TE1-#ZZZB,1809-MF80,9000,PCS,37
20180924,THAI NJR,D1800379,45406,NJM072M-TE1-#ZMZB,1809-MG42,14000,PCS,128
20180924,THAI NJR,D1800379,56499,NJM2068D-#HMZB,1809-AM08,12000,PCS,80
20180924,THAI NJR,D1800379,56499,NJM2068D-#HMZB,1809-AP11,8000,PCS,80
20180924,THAI NJR,D1800379,56499,NJM2068D-#HMZB,1809-AR39,6000,PCS,80
20180924,THAI NJR,D1800379,56517,NJM2068M-TE1-#HMZB,1809-AK77,4000,PCS,123
20180924,THAI NJR,D1800379,56517,NJM2068M-TE1-#HMZB,1809-MG28,14000,PCS,123
20180924,THAI NJR,D1800379,56517,NJM2068M-TE1-#HMZB,1809-MG79,2000,PCS,123
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-AR95,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MD18,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MD22,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MD95,2000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-ME69,6000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-ME85,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MF13,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MF65,2000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MF90,14000,PCS,116
20180924,THAI NJR,D1800379,56534,NJM2068MD-TE2-#HMZB,1809-MG67,2000,PCS,116
20180924,THAI NJR,D1800379,56548,NJM2068V-TE1-#HMZB,1809-AN86,8000,PCS,8
20180924,THAI NJR,D1800379,56548,NJM2068V-TE1-#HMZB,1809-AP23,14000,PCS,8
20180924,THAI NJR,D1800379,56548,NJM2068V-TE1-#HMZB,1809-AP88,14000,PCS,8
20180924,THAI NJR,D1800379,56548,NJM2068V-TE1-#HMZB,1809-AR97,14000,PCS,8
20180924,THAI NJR,D1800379,46101,NJM2855DL1-33-TE1-#HZZB,1809-MC90,3000,PCS,41
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-KV01,10000,PCS,53
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-MD83,18000,PCS,53
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-ME22,18000,PCS,53
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-ME28,6000,PCS,53
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-MF78,4000,PCS,53
20180924,THAI NJR,D1800379,57811,NJM2732RB1-TE1-#ZMZB,1809-MG24,8000,PCS,53
20180924,THAI NJR,D1800379,57820,NJM2737RB1-TE1-#ZMZB,1809-KW50,2000,PCS,60
20180924,THAI NJR,D1800379,57814,NJM2746RB1-TE2-#ZMZB,1809-ME65,16000,PCS,55
20180924,THAI NJR,D1800379,38245,NJM2746V-TE1-#ZMZB,1809-AR48,12000,PCS,17
20180924,THAI NJR,D1800379,38245,NJM2746V-TE1-#ZMZB,1809-AS35,14000,PCS,17
20180924,THAI NJR,D1800379,61798,NJM2374AE-TE1-#FMZB,1809-MF59,10000,PCS,30
20180924,THAI NJR,D1800379,61084,NJM4565E-TE2-#FMZB,1809-MF58,10000,PCS,31
20180924,THAI NJR,D1800379,54415,NJM2856DL3-33-TE1-#HZZB,1809-MD36,6000,PCS,46
20180924,THAI NJR,D1800379,54415,NJM2856DL3-33-TE1-#HZZB,1809-MF12,12000,PCS,46
20180924,THAI NJR,D1800379,63723,NJM2389F-#ZZZBW,1809-AP41,4000,PCS,78
20180924,THAI NJR,D1800379,60713,NJM2113E-TE2-#FMZB,1809-AK99,2000,PCS,33
20180924,THAI NJR,D1800379,63827,NJM2072M-TE1-#ZMZB,1809-MD47,14000,PCS,110
20180924,THAI NJR,D1800379,63827,NJM2072M-TE1-#ZMZB,1809-ME67,2000,PCS,110
20180924,THAI NJR,D1800379,63827,NJM2072M-TE1-#ZMZB,1809-MF08,2000,PCS,110
20180924,THAI NJR,D1800379,63827,NJM2072M-TE1-#ZMZB,1809-MG51,10000,PCS,110
20180924,THAI NJR,D1800379,62299,NJM2762RB2-TE2-#ZMZH,1809-MD46,20000,PCS,52
20180924,THAI NJR,D1800379,59068,NJM4151D-#ZMZB,1809-AN43,6000,PCS,83
20180924,THAI NJR,D1800379,59068,NJM4151D-#ZMZB,1809-L659,2000,PCS,83
20180924,THAI NJR,D1800379,63050,NJM2360AD-#ZMZB,1809-AR38,4000,PCS,88
20180924,THAI NJR,D1800379,63605,NJM13700D-#ZMZB,1809-L603,1000,PCS,89
20180924,THAI NJR,D1800379,63963,NJM2904MJ-TE1-#ZMZB,1809-KZ57,2000,PCS,127
20180924,THAI NJR,D1800379,68396,NJM2360AM-TE1-#ZMZB,1809-MG57,14000,PCS,129
20180924,THAI NJR,D1800379,60251,NJM2904VJ-TE1-#ZMZB,1809-AN89,14000,PCS,3
20180924,THAI NJR,D1800379,60251,NJM2904VJ-TE1-#ZMZB,1809-AP24,8000,PCS,3
20180924,THAI NJR,D1800379,61306,NJM2060V-TE2-#FMZB,1809-ME15,6000,PCS,28
20180924,THAI NJR,D1800379,62367,NJM4580R-TE2-#HMZH,1809-MD68,2000,PCS,66
20180924,THAI NJR,D1800379,57798,NJM12904R-TE1-#FMZB,1809-MF93,12000,PCS,67
20180924,THAI NJR,D1800379,57796,NJM12903R-TE1-#ZMZB,1809-AR87,2000,PCS,63
20180924,THAI NJR,D1800379,57796,NJM12903R-TE1-#ZMZB,1809-MC75,4000,PCS,63
20180924,THAI NJR,D1800379,58047,NJM2904RB1-TE1-#FMZB,1809-MC29,18000,PCS,54
20180924,THAI NJR,D1800379,58047,NJM2904RB1-TE1-#FMZB,1809-MF18,12000,PCS,54
20180924,THAI NJR,D1800379,58047,NJM2904RB1-TE1-#FMZB,1809-MF29,18000,PCS,54
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-AH98,3000,PCS,43
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-MC89,9000,PCS,43
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-ME11,9000,PCS,43
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-ME39,6000,PCS,43
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-MF16,6000,PCS,43
20180924,THAI NJR,D1800379,63698,NJM2386ADL3-33-TE1-#ZZZBW,1809-MG05,3000,PCS,43
20180924,THAI NJR,D1800379,63692,NJM2386ADL3-05-TE1-#ZZZBW,1809-MF66,9000,PCS,49
20180924,THAI NJR,D1800379,63726,NJM2396F08-#ZZZBW,1809-L634,1000,PCS,77
20180924,THAI NJR,D1800379,64895,NJM386M-TE1-#ZMZR,1809-AR14,8000,PCS,108
20180924,THAI NJR,D1800379,64895,NJM386M-TE1-#ZMZR,1809-MD75,4000,PCS,108
20180924,THAI NJR,D1800379,64895,NJM386M-TE1-#ZMZR,1809-ME36,2000,PCS,108
20180924,THAI NJR,D1800379,64895,NJM386M-TE1-#ZMZR,1809-MF40,12000,PCS,108
20180924,THAI NJR,D1800379,64895,NJM386M-TE1-#ZMZR,1809-MG29,16000,PCS,108
20180924,THAI NJR,D1800379,64898,NJM386M-TE3-#ZMZR,1809-MD74,10000,PCS,111
20180924,THAI NJR,D1800379,64932,NJM2904M-TE1-#FMZR,1809-ME46,16000,PCS,119
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-AK45,14000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-AL28,10000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-AM35,14000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-AN94,10000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MB56,12000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MD08,16000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MD52,4000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MD90,16000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-ME07,10000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-ME45,12000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-ME73,2000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-ME90,6000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MF24,2000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MF38,16000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MG16,2000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MG39,12000,PCS,104
20180924,THAI NJR,D1800379,64970,NJM4580M-TE1-#HMZR,1809-MG58,18000,PCS,104
20180924,THAI NJR,D1800379,61094,NJM4580E-TE2-#HMZB,1809-ME72,10000,PCS,32
20180924,THAI NJR,D1800379,61094,NJM4580E-TE2-#HMZB,1809-MF57,12000,PCS,32
20180924,THAI NJR,D1800379,57795,NJM12903R-TE1-#HMZB,1809-AM87,18000,PCS,61
20180924,THAI NJR,D1800379,54903,NJM2742M-TE1-#ZMZB,1809-AN39,10000,PCS,122
20180924,THAI NJR,D1800379,54903,NJM2742M-TE1-#ZMZB,1809-ME10,14000,PCS,122
20180924,THAI NJR,D1800379,67059,NJM4151M-TE1-#ZMZR,1809-AN71,14000,PCS,112
20180924,THAI NJR,D1800379,67059,NJM4151M-TE1-#ZMZR,1809-MF11,14000,PCS,112
20180924,THAI NJR,D1800379,60727,NJM2783V-TE2-#ZMZH,1809-ME04,14000,PCS,24
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-AN84,4000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-AP57,12000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MB05,6000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MC79,14000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MC92,6000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MD40,2000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MD48,2000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MD57,16000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME38,2000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME62,8000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME64,2000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME70,14000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME76,2000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME82,14000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-ME98,16000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MF34,6000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MG13,12000,PCS,107
20180924,THAI NJR,D1800379,69111,NJM2904CM-TE2-#6MZR,1809-MG78,2000,PCS,107
20180924,THAI NJR,D1800379,69725,NJM4558M-TE1-#HMZRU,1809-MB16,14000,PCS,117
20180924,THAI NJR,D1800379,69725,NJM4558M-TE1-#HMZRU,1809-ME47,16000,PCS,117
20180924,THAI NJR,D1800379,70487,NJM2903RT1-TE1-#ZMZH,1809-AR78,14000,PCS,65
20180924,THAI NJR,D1800379,70487,NJM2903RT1-TE1-#ZMZH,1809-MD39,4000,PCS,65
20180924,THAI NJR,D1800379,54916,NJM3404AMR-TE1-#ZMZB,1809-MD43,10000,PCS,121
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AL02,10000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AM28,12000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AM75,6000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AM76,6000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AN70,2000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AP40,6000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AP80,12000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AR35,6000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-AR70,10000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-L637,2000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-L639,2000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-L642,4000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-L643,2000,PCS,81
20180924,THAI NJR,D1800379,72600,NJM4558D-#HMZRU,1809-L644,2000,PCS,81
20180924,THAI NJR,D1800379,64306,NJM2386ADL3-05-TE2-#ZZZBW,1809-AR54,3000,PCS,50
20180924,THAI NJR,D1800379,70367,NJM2904CV-TE1-#HMZR,1809-KM69,2000,PCS,14
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-AG13,12000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-AH73,14000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-AK02,12000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-AP48,10000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-MB85,6000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-MD24,12000,PCS,4
20180924,THAI NJR,D1800379,70368,NJM358CV-TE1-#HMZR,1809-ME71,12000,PCS,4
20180924,THAI NJR,D1800379,70370,NJM4558CV-TE1-#HMZR,1809-KK80,2000,PCS,13
